0,TEXT_AKTKMB118_04397_SEQ_00,月面监视者似乎有话想对冒险者说。
1,TEXT_AKTKMB118_04397_SEQ_01,
2,TEXT_AKTKMB118_04397_SEQ_02,
3,TEXT_AKTKMB118_04397_SEQ_03,
4,TEXT_AKTKMB118_04397_SEQ_04,
5,TEXT_AKTKMB118_04397_SEQ_05,
6,TEXT_AKTKMB118_04397_SEQ_06,
7,TEXT_AKTKMB118_04397_SEQ_07,
8,TEXT_AKTKMB118_04397_SEQ_08,
9,TEXT_AKTKMB118_04397_SEQ_09,
10,TEXT_AKTKMB118_04397_SEQ_10,
11,TEXT_AKTKMB118_04397_SEQ_11,
12,TEXT_AKTKMB118_04397_SEQ_12,
13,TEXT_AKTKMB118_04397_SEQ_13,
14,TEXT_AKTKMB118_04397_SEQ_14,
15,TEXT_AKTKMB118_04397_SEQ_15,
16,TEXT_AKTKMB118_04397_SEQ_16,
17,TEXT_AKTKMB118_04397_SEQ_17,
18,TEXT_AKTKMB118_04397_SEQ_18,
19,TEXT_AKTKMB118_04397_SEQ_19,
20,TEXT_AKTKMB118_04397_SEQ_20,
21,TEXT_AKTKMB118_04397_SEQ_21,
22,TEXT_AKTKMB118_04397_SEQ_22,
23,TEXT_AKTKMB118_04397_SEQ_23,
24,TEXT_AKTKMB118_04397_TODO_00,和凄怆低语的幻影对话
25,TEXT_AKTKMB118_04397_TODO_01,和身形模糊的幻影对话
26,TEXT_AKTKMB118_04397_TODO_02,和寂寞低语的幻影对话
27,TEXT_AKTKMB118_04397_TODO_03,和忧伤低语的幻影对话
28,TEXT_AKTKMB118_04397_TODO_04,和散发光辉的大狗对话 跟随它的引导移动
29,TEXT_AKTKMB118_04397_TODO_05,和脆弱低语的幻影对话
30,TEXT_AKTKMB118_04397_TODO_06,再次和脆弱低语的幻影对话
31,TEXT_AKTKMB118_04397_TODO_07,和散发光辉的大狗对话 跟随它的引导移动
32,TEXT_AKTKMB118_04397_TODO_08,和倾诉心声的幻影对话
33,TEXT_AKTKMB118_04397_TODO_09,
