#,0,1
0,TEXT_BANAMA005_01221_SEQ_00,Yadovv Gah semble ex­trê­me­ment troublé.
1,TEXT_BANAMA005_01221_SEQ_01,Yadovv Gah vous appris que Loonh Gah a disparu. Allez avertir Hamujj Gah sans attendre.
2,TEXT_BANAMA005_01221_SEQ_02,Hamujj Gah n'a pas l'air d'avoir envie de partir à la recherche de Loonh Gah. Allez rapporter ses paroles à Yadovv Gah.
3,TEXT_BANAMA005_01221_SEQ_03,Yadovv Gah vous a suppliée de partir à la recherche de Loonh Gah. Allez au camp de Zahar'ak et retrouvez-la.
4,TEXT_BANAMA005_01221_SEQ_04,Loonh Gah vous a confié la mission de délivrer les prisonniers des cellules qui se trouvent au fond de Zahar'ak. Postez-vous  et venez à bout de  pour vous procurer .
5,TEXT_BANAMA005_01221_SEQ_05,Vous avez vaincu  et obtenu . Utilisez-la pour ouvrir  de Zahar'ak.
6,TEXT_BANAMA005_01221_SEQ_06,Loonh Gah est partie à la recherche de Zagozz The. Elle vous a demandé de trouver et détruire les trois piliers du feu sacré qui se trouvent dans l'enceinte du camp. Agissez vite !
7,TEXT_BANAMA005_01221_SEQ_07,Vous avez détruit les trois piliers du feu sacré comme demandé. Retrouvez à présent Loonh Gah au point de rendez-vous.
8,TEXT_BANAMA005_01221_SEQ_08,"Grâce à votre aide, Loonh Gah a enfin réussi à se venger de celui qui a enlevé sa mère. Retournez à présent au camp de la Ligue des cendres et parlez à Hamujj Gah."
9,TEXT_BANAMA005_01221_SEQ_09,Les Crocs de Feu semblent neutralisés pour le moment. Allez à Ul'dah et faites votre rapport au colonel Ryder.
10,TEXT_BANAMA005_01221_SEQ_10,"Vos actions ont permis de mettre un terme aux enlèvements commis par les Amalj'aa, du moins pour le moment. Zahar'ak redeviendra-t-elle un jour la terre sainte qu'elle aurait dû rester ?"
11,TEXT_BANAMA005_01221_SEQ_11,
12,TEXT_BANAMA005_01221_SEQ_12,
13,TEXT_BANAMA005_01221_SEQ_13,
14,TEXT_BANAMA005_01221_SEQ_14,
15,TEXT_BANAMA005_01221_SEQ_15,
16,TEXT_BANAMA005_01221_SEQ_16,
17,TEXT_BANAMA005_01221_SEQ_17,
18,TEXT_BANAMA005_01221_SEQ_18,
19,TEXT_BANAMA005_01221_SEQ_19,
20,TEXT_BANAMA005_01221_SEQ_20,
21,TEXT_BANAMA005_01221_SEQ_21,
22,TEXT_BANAMA005_01221_SEQ_22,
23,TEXT_BANAMA005_01221_SEQ_23,
24,TEXT_BANAMA005_01221_TODO_00,Parler à Hamujj
25,TEXT_BANAMA005_01221_TODO_01,Parler à Yadovv Gah
26,TEXT_BANAMA005_01221_TODO_02,"Parler à Loonh Gah, au camp de Zahar'ak"
27,TEXT_BANAMA005_01221_TODO_03,Se poster à l'endroit indiqué et vaincre 
28,TEXT_BANAMA005_01221_TODO_04,Ouvrir  avec 
29,TEXT_BANAMA005_01221_TODO_05,Détruire les piliers du feu sacré
30,TEXT_BANAMA005_01221_TODO_06,"Retrouver Loonh Gah, au point de rendez-vous"
31,TEXT_BANAMA005_01221_TODO_07,"Parler à Hamujj Gah, au camp de la Ligue des cendres"
32,TEXT_BANAMA005_01221_TODO_08,"Faire un rapport à Swift Ryder, à Ul'dah"
33,TEXT_BANAMA005_01221_TODO_09,
34,TEXT_BANAMA005_01221_TODO_10,
35,TEXT_BANAMA005_01221_TODO_11,
36,TEXT_BANAMA005_01221_TODO_12,
37,TEXT_BANAMA005_01221_TODO_13,
38,TEXT_BANAMA005_01221_TODO_14,
39,TEXT_BANAMA005_01221_TODO_15,
40,TEXT_BANAMA005_01221_TODO_16,
41,TEXT_BANAMA005_01221_TODO_17,
42,TEXT_BANAMA005_01221_TODO_18,
43,TEXT_BANAMA005_01221_TODO_19,
44,TEXT_BANAMA005_01221_TODO_20,
45,TEXT_BANAMA005_01221_TODO_21,
46,TEXT_BANAMA005_01221_TODO_22,
47,TEXT_BANAMA005_01221_TODO_23,
48,TEXT_BANAMA005_01221_YADOVVGAH_000_001,"Grave est la situation ! Disparu, Loonh Gah a !"
49,TEXT_BANAMA005_01221_YADOVVGAH_000_002,"Son ennemi, Loonh a dû partir traquer en quête de revanche ! La terre de Zahar'ak, Loonh doit fouler ! Prévenir notre chef, tu dois im­mé­dia­te­ment !"
50,TEXT_BANAMA005_01221_HAMUJIGAH_000_011,"Comment !? Quelle folie ! De l'in­cons­cien­ce et non du courage, la témérité est. Sans connaître son ennemi, sans se connaître soi-même, de se battre il est dangereux. "
51,TEXT_BANAMA005_01221_HAMUJIGAH_000_012,"Mais intervenir, tu ne dois pas. Celui de Loonh Gah, cet enjeu demeure. Se mêler des affaires per­son­nelles des autres, on ne doit pas. Ce précepte, la loi amalj'aa dicte. "
52,TEXT_BANAMA005_01221_HAMUJIGAH_000_013,"Perdre la vie sottement, Loonh Gah va peut-être. Mais le destin que Loonh Gah a choisi, cela est. Une certaine capacité, en tant que guerrier Loonh Gah a. Si son sort est de périr, rien nous ne pouvons y faire."
53,TEXT_BANAMA005_01221_YADOVVGAH_000_020,"C-c-comment !? D'une grande froideur, notre chef fait preuve ! Insensible, cela est ! Pauvre Loonh Gah..."
54,TEXT_BANAMA005_01221_YADOVVGAH_000_021,"Ô puissante aventurière ! De venir en aide à Loonh Gah, je te conjure ! "
55,TEXT_BANAMA005_01221_YADOVVGAH_000_022,"Contraire au credo des guerriers amalj'aa, cela est. Mais abandonner notre camarade, je ne peux ! À Zahar'ak, je veux que tu te rendes !"
56,TEXT_BANAMA005_01221_LLOONGAH_001_025,Maudit Zagozz The ! Où tu te caches !?
57,TEXT_BANAMA005_01221_LLOONGAH_001_026,"Player !? Mais... que fais-tu là !? Tu as suivi mes trrraces !? 
Tu tombes bien, j'ai justement un service à te demander."
58,TEXT_BANAMA005_01221_LLOONGAH_001_027,"Je me suis rrrendu compte qu'au fond du camp, il y a encore des prisonniers. Est-ce que tu pourrais aller les secourir ? Il y a peut-être... euh ! Non, rien, ne fais pas attention. "
59,TEXT_BANAMA005_01221_LLOONGAH_001_028,"Ap­parr­rem­ment, c'est  qui a la clef de la cellule. Attention car c'est un ennemi redoutable ! Moi, je pars à la recherche de Zagozz The !"
60,TEXT_BANAMA005_01221_LLOONMOTHER_000_031,(-Miqo'te aux cheveux bleu clair-)Qu... Qui va là !? Qui êtes-vous ?
61,TEXT_BANAMA005_01221_LLOONMOTHER_000_032,(-Miqo'te aux cheveux bleu clair-)Non ! N'apprrrochez pas !
62,TEXT_BANAMA005_01221_LLOONMOTHER_000_033,"(-Miqo'te aux cheveux bleu clair-)C'est... c'est vous qui commettez ces enlèvements, n'est-ce pas ? Vous êtes venus me prrrendre ma chère Loonh ?"
63,TEXT_BANAMA005_01221_LLOONMOTHER_000_034,(-Miqo'te aux cheveux bleu clair-)Cette enfant est destinée à être sacrrrifiée au grand Ifrit !! Vous ne l'aurez pas ! Je ne vous laisserai jamais me la prendre ! 
64,TEXT_BANAMA005_01221_LLOONMOTHER_100_034,(-Miqo'te aux cheveux bleu clair-)Ha ha ha ha ha !
