#,0,1
0,TEXT_CMNDEFACHIEVEMENTREWARD_00107_JONATHAS_000_001,"Hallo, junge Dame. Sehr nett von dir, einem alten Knacker wie mir etwas Ge­sell­schaft zu leisten. Magst du Geschichten? Ich liebe Geschichten, besonders wahre Geschichten, die jemand selbst erlebt hat. Ich würde mich freuen, deine Geschichten zu hören."
1,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_Q1_01,Was möchtest du tun?
2,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A1_01,Jonathas eine Geschichte erzählen
3,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A1_02,Mehr über Jonathas erfahren
4,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A1_03,Nichts
5,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A1_04,Errungen­schafts­zerti­fikate eintauschen
6,TEXT_CMNDEFACHIEVEMENTREWARD_00107_JONATHAS_000_010,"Als junger Mann hatte ich die Ehre, als Hofberichterstatter zu arbeiten. Ach ja, in den guten alten Zeiten, als meine Augen noch voller Leidenschaft waren und die königliche Familie noch die Macht in Ul'dah innehatte."
7,TEXT_CMNDEFACHIEVEMENTREWARD_00107_JONATHAS_000_011,"Es verging kaum ein Tag, an dem im Palast nicht bei einem pompösen Empfang oder einem opulenten Festmahl ausgiebig gefeiert wurde. Alles sprühte vor Leben! Heutzutage erfreue ich mich vor allem an den Geschichten von Abenteurern."
8,TEXT_CMNDEFACHIEVEMENTREWARD_00107_JONATHAS_000_012,"Falls du Verdienste hast, auf die du besonders stolz bist, würde ich mich freuen, wenn du sie mir mitteilen würdest. Vielleicht habe ich sogar eine kleine Gegenleistung für dich."
9,TEXT_CMNDEFACHIEVEMENTREWARD_00107_SYSTEM_000_013,"Durch das Erreichen bestimmter Errungenschaften verdienst du dir eine Belohnung, die du bei Jonathas abholen kannst."
10,TEXT_CMNDEFACHIEVEMENTREWARD_00107_SYSTEM_010_031,"Mit jeder erfüllten Errungenschaft sammelst du Punkte, für die du bei Erreichen von bestimmten Punktzahlen Errungen­schafts­zerti­fikate erhältst. Diese Zertifikate dienen als Tauschwährung für bestimmte Gegenstände."
11,TEXT_CMNDEFACHIEVEMENTREWARD_00107_JONATHAS_000_030,"Deine Leistungen beeindrucken mich mehr und mehr, Mädel. Hier, lass diese Zertifikate Ausdruck meiner Bewunderung sein. Denke nicht, es sind wertlose Papiere. Ich geb dir gute Gegenstände dafür."
12,TEXT_CMNDEFACHIEVEMENTREWARD_00107_SYSTEM_000_031,"Weil deine Errungenschaftspunkte einen bestimmten Stand erreicht haben, gibt Jonathas dir Errungen­schafts­zerti­fikate als Tauschwährung."
13,TEXT_CMNDEFACHIEVEMENTREWARD_00107_SYSTEM_000_032,Diese Zertifikate kannst du bei Jonathas gegen besondere Gegenstände eintauschen.
14,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_Q4_01,"Sag, was für eine Art von Errungenschaft hast du denn erworben?"
15,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_01,
16,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_02,
17,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_03,
18,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_04,
19,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_05,
20,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_07,
21,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_08,
22,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_09,
23,TEXT_CMNDEFACHIEVEMENTREWARD_00107_TERREMIAUX_A4_10,Abbrechen
24,TEXT_CMNDEFACHIEVEMENTREWARD_00107_SYSTEM_000_041,Die Belohnungen für Errungenschaften können direkt über den Menüpunkt „Errungenschaften“ im Hauptmenü erhalten werden.
