0,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_NO_PERMIT_TO_BUY1,"想要以個人形式購買土地，必須有足夠的Gil支付費用，
還要將任意職業升至50級。"
1,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_NO_PERMIT_TO_BUY2,"此外，所屬黑渦團的情況下，軍銜需在「少甲士」以上，
所屬雙蛇黨的情況下，軍銜需在「少牙士」以上，
所屬不滅隊的情況下，軍銜需在「少鬥士」以上。"
2,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_KUGANE_NOT_OPENED,"白銀鄉現還處於售前展示狀態。
在土地正式對外銷售前，請您耐心等待。"
3,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_KUGANE_NOT_ARROWED_TO_BUY,"想要在白銀鄉購買土地，
需要先完成「紅蓮解放者主線任務」中的「乘風破浪」。"
4,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_ISHGARD_NOT_OPENED,"穹頂皓天現還處於售前展示狀態。
在土地正式對外銷售前，請您耐心等待。"
5,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_ISHGARD_NOT_ARROWED_TO_BUY,"想要在穹頂皓天購買土地，
需要先完成「蒼天伊修加爾德主線任務」中的「絕命怒嚎」。"
6,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_LAND_LOTTERY_LOTTED,"參與了 第UNKNOWN區 UNKNOWN號的抽選。
申請號碼為UNKNOWN號。
結果可於2013/8/27 8:00之後進行確認。"
7,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_LAND_LOTTERY_LOTTED_2,"另外可以在設定選單「任務情報」的「房屋」標籤頁中
確認抽選土地、申請號碼及土地用途。"
8,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_LAND_LOTTERY_REFUND_FULL_GIL,"若返還Gil後所持Gil超過上限，則無法返還。
請減少所持Gil數量後再試。"
9,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_LAND_LOTTERY_GUIDE,"正在參與其他土地的抽選。
請透過已抽選土地的門牌確認結果。

**※你參與抽選的土地為
　 第UNKNOWN區 UNKNOWN號**
"
10,TEXT_CMNDEFHOUSINGSIGNBOARD_00135_LAND_LOTTERY_GUIDE_OK,OK
