0,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_TITLE,要做什麼？
1,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_SALE_LIST,查看出售列表
2,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_SALE_HISTORY,查看出售記錄
3,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_SALE_HISTORY_OPEN,設定出售記錄[公開]
4,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_WEAPON_SHOW,僱員武器設定[顯示]
5,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_POSE,僱員姿勢設定
6,TEXT_CMNDEFHOUSINGRETAINER_00224_SET_RETAINER,替換僱員
7,TEXT_CMNDEFHOUSINGRETAINER_00224_UPDATE,更新僱員形象及裝備
8,TEXT_CMNDEFHOUSINGRETAINER_00224_CANCEL,取消
9,TEXT_CMNDEFHOUSINGRETAINER_00224_SALE_HISTORY_SWITCH_DESC,"對僱員的市場出售記錄進行設定。
如設成「公開」，則所有玩家可見。"
10,TEXT_CMNDEFHOUSINGRETAINER_00224_SALE_HISTORY_SWITCH,要將出售記錄設定為非公開嗎？
11,TEXT_CMNDEFHOUSINGRETAINER_00224_ASK_YES,是
12,TEXT_CMNDEFHOUSINGRETAINER_00224_ASK_NO,否
13,TEXT_CMNDEFHOUSINGRETAINER_00224_WEAPON_SHOW_SWITCH,要將僱員武器設定為「不顯示」嗎？
14,TEXT_CMNDEFHOUSINGRETAINER_00224_WEAPON_SHOW_SWITCH_YES,是
15,TEXT_CMNDEFHOUSINGRETAINER_00224_WEAPON_SHOW_SWITCH_NO,否
16,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_POSE_TITLE,姿勢UNKNOWN
17,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_POSE_CANCEL,取消
18,TEXT_CMNDEFHOUSINGRETAINER_00224_MENU_POSE_CAPTION,請選擇姿勢[目前姿勢：姿勢UNKNOWN]
