0,TEXT_CMNDEFTOMESTONECONVERT_00391_WHICH_Q,要做什麼？
1,TEXT_CMNDEFTOMESTONECONVERT_00391_WHICH_CANCEL,取消
2,TEXT_CMNDEFTOMESTONECONVERT_00391_HELP,"？
羅薇娜說那石頭賣不出去，所以停止交易了。
……因為收藏家總是會立刻找到下一個「獵物」。"
3,TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_NOT_HAVE,"如果你需要的話，我可以用和你交換……
不過前提是你如果有的話。"
4,TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_Q,"如果你需要的話，
我可以用換你的。
我至少能賺點零用錢。"
5,TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_Q,"要用「」×UNKNOWN
換取「」×UNKNOWN嗎？"
6,TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_YES,交換
7,TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_NO,取消
8,TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_NOT_GET,你根本拿不了這麼多啊。
9,TEXT_CMNDEFTOMESTONECONVERT_00391_OVERMAX_Q,"確定要交換嗎？
你的會超出持有上限，
超出的部分會被浪費。"
