0,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_001,本人是大國防聯軍「黑渦團」的魔法工兵！
1,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_006,"本人是大國防聯軍「黑渦團」的魔法工兵！
負責給軍階在准甲士以上的人員賦予「神應」！"
2,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_Q00,要做什麼？
3,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_A01,接受「神應」
4,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_A02,什麼是「神應」？
5,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_A03,取消
6,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_011,"偉大的工藝神比爾格啊……
請將您的加護賜予Player Player閣下吧……"
7,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_012,"好了，「神應」的賦予完成了！
閣下，
願您今後能夠旗開得勝！"
8,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_016,"神應是大國防聯軍「黑渦團」
與「艾奧傑亞城邦軍事同盟」的加盟城邦
共同開發出的裝備強化術。"
9,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_017,"對在製造階段施加了「特殊魔法加工」的武器防具，
附加一種強化魔法。
這樣可以暫時提高其強度和效能。"
10,TEXT_COMDEFSANCTION_00086_FLAMEMAGE_018,"我們「黑渦團」目前正在增產作為對象的裝備。
軍階在准甲士以上的人員，
可以憑軍票換取這些裝備。"
